Date,Category,Order Quantity,IsHoliday,Year
2021-12-02,Table,48.3,0,2021
2021-12-02,Chair,86.0,0,2021
2021-12-02,Sofa,99.0,0,2021
2021-12-02,Cabinet,21.26,0,2021
2021-12-02,Bed,24.9,0,2021
2021-12-02,Desk,25.875,0,2021
2021-12-03,Table,21.0,0,2021
2021-12-03,Chair,47.0,0,2021
2021-12-03,Sofa,52.2,0,2021
2021-12-03,Cabinet,23.08,0,2021
2021-12-03,Bed,24.9,0,2021
2021-12-03,Desk,25.875,0,2021
2021-12-04,Table,37.38,1,2021
2021-12-04,Chair,99.0,1,2021
2021-12-04,Sofa,102.9,1,2021
2021-12-04,Cabinet,22.95,1,2021
2021-12-04,Bed,40.5,1,2021
2021-12-04,Desk,23.4375,1,2021
2021-12-05,Table,45.57000000000001,1,2021
2021-12-05,Chair,69.75,1,2021
2021-12-05,Sofa,44.400000000000006,1,2021
2021-12-05,Cabinet,21.0,1,2021
2021-12-05,Bed,28.8,1,2021
2021-12-05,Desk,28.3125,1,2021
2021-12-06,Table,48.3,0,2021
2021-12-06,Chair,47.0,0,2021
2021-12-06,Sofa,44.400000000000006,0,2021
2021-12-06,Cabinet,21.0,0,2021
2021-12-06,Bed,31.4,0,2021
2021-12-06,Desk,21.0,0,2021
2021-12-07,Table,37.38,0,2021
2021-12-07,Chair,27.5,0,2021
2021-12-07,Sofa,21.0,0,2021
2021-12-07,Cabinet,22.82,0,2021
2021-12-07,Bed,26.2,0,2021
2021-12-07,Desk,34.0,0,2021
2021-12-08,Table,26.46,0,2021
2021-12-08,Chair,79.5,0,2021
2021-12-08,Sofa,67.80000000000001,0,2021
2021-12-08,Cabinet,22.56,0,2021
2021-12-08,Bed,28.8,0,2021
2021-12-08,Desk,21.0,0,2021
2021-12-09,Table,45.57000000000001,0,2021
2021-12-09,Chair,60.0,0,2021
2021-12-09,Sofa,28.8,0,2021
2021-12-09,Cabinet,23.34,0,2021
2021-12-09,Bed,34.0,0,2021
2021-12-09,Desk,22.625,0,2021
2021-12-10,Table,26.46,0,2021
2021-12-10,Chair,47.0,0,2021
2021-12-10,Sofa,44.400000000000006,0,2021
2021-12-10,Cabinet,23.08,0,2021
2021-12-10,Bed,32.7,0,2021
2021-12-10,Desk,32.375,0,2021
2021-12-11,Table,53.760000000000005,1,2021
2021-12-11,Chair,108.75,1,2021
2021-12-11,Sofa,114.60000000000001,1,2021
2021-12-11,Cabinet,24.12,1,2021
2021-12-11,Bed,40.5,1,2021
2021-12-11,Desk,28.3125,1,2021
2021-12-12,Table,21.0,1,2021
2021-12-12,Chair,118.5,1,2021
2021-12-12,Sofa,44.400000000000006,1,2021
2021-12-12,Cabinet,21.39,1,2021
2021-12-12,Bed,21.0,1,2021
2021-12-12,Desk,45.375,1,2021
2021-12-13,Table,34.65,0,2021
2021-12-13,Chair,21.0,0,2021
2021-12-13,Sofa,60.0,0,2021
2021-12-13,Cabinet,22.04,0,2021
2021-12-13,Bed,21.0,0,2021
2021-12-13,Desk,30.75,0,2021
2021-12-14,Table,42.84,0,2021
2021-12-14,Chair,73.0,0,2021
2021-12-14,Sofa,67.80000000000001,0,2021
2021-12-14,Cabinet,23.34,0,2021
2021-12-14,Bed,32.7,0,2021
2021-12-14,Desk,21.0,0,2021
2021-12-15,Table,23.73,0,2021
2021-12-15,Chair,86.0,0,2021
2021-12-15,Sofa,83.4,0,2021
2021-12-15,Cabinet,21.26,0,2021
2021-12-15,Bed,31.4,0,2021
2021-12-15,Desk,37.25,0,2021
2021-12-16,Table,40.11,0,2021
2021-12-16,Chair,21.0,0,2021
2021-12-16,Sofa,21.0,0,2021
2021-12-16,Cabinet,21.52,0,2021
2021-12-16,Bed,30.1,0,2021
2021-12-16,Desk,32.375,0,2021
2021-12-17,Table,29.19,0,2021
2021-12-17,Chair,73.0,0,2021
2021-12-17,Sofa,83.4,0,2021
2021-12-17,Cabinet,22.56,0,2021
2021-12-17,Bed,32.7,0,2021
2021-12-17,Desk,25.875,0,2021
2021-12-18,Table,25.095,1,2021
2021-12-18,Chair,108.75,1,2021
2021-12-18,Sofa,126.3,1,2021
2021-12-18,Cabinet,21.39,1,2021
2021-12-18,Bed,36.6,1,2021
2021-12-18,Desk,40.5,1,2021
2021-12-19,Table,37.38,1,2021
2021-12-19,Chair,40.5,1,2021
2021-12-19,Sofa,102.9,1,2021
2021-12-19,Cabinet,21.0,1,2021
2021-12-19,Bed,30.75,1,2021
2021-12-19,Desk,30.75,1,2021
2021-12-20,Table,40.11,0,2021
2021-12-20,Chair,66.5,0,2021
2021-12-20,Sofa,44.400000000000006,0,2021
2021-12-20,Cabinet,22.82,0,2021
2021-12-20,Bed,23.6,0,2021
2021-12-20,Desk,21.0,0,2021
2021-12-21,Table,40.11,0,2021
2021-12-21,Chair,53.5,0,2021
2021-12-21,Sofa,28.8,0,2021
2021-12-21,Cabinet,23.34,0,2021
2021-12-21,Bed,34.0,0,2021
2021-12-21,Desk,34.0,0,2021
2021-12-22,Table,26.46,0,2021
2021-12-22,Chair,79.5,0,2021
2021-12-22,Sofa,60.0,0,2021
2021-12-22,Cabinet,22.56,0,2021
2021-12-22,Bed,26.2,0,2021
2021-12-22,Desk,22.625,0,2021
2021-12-23,Table,40.11,0,2021
2021-12-23,Chair,86.0,0,2021
2021-12-23,Sofa,83.4,0,2021
2021-12-23,Cabinet,23.34,0,2021
2021-12-23,Bed,23.6,0,2021
2021-12-23,Desk,37.25,0,2021
2021-12-24,Table,48.3,0,2021
2021-12-24,Chair,47.0,0,2021
2021-12-24,Sofa,21.0,0,2021
2021-12-24,Cabinet,22.82,0,2021
2021-12-24,Bed,31.4,0,2021
2021-12-24,Desk,30.75,0,2021
2021-12-25,Table,53.760000000000005,1,2021
2021-12-25,Chair,30.75,1,2021
2021-12-25,Sofa,91.2,1,2021
2021-12-25,Cabinet,22.56,1,2021
2021-12-25,Bed,26.85,1,2021
2021-12-25,Desk,33.1875,1,2021
2021-12-26,Table,29.19,1,2021
2021-12-26,Chair,21.0,1,2021
2021-12-26,Sofa,91.2,1,2021
2021-12-26,Cabinet,22.17,1,2021
2021-12-26,Bed,38.55,1,2021
2021-12-26,Desk,23.4375,1,2021
2021-12-27,Table,48.3,0,2021
2021-12-27,Chair,73.0,0,2021
2021-12-27,Sofa,91.2,0,2021
2021-12-27,Cabinet,22.82,0,2021
2021-12-27,Bed,28.8,0,2021
2021-12-27,Desk,32.375,0,2021
2021-12-28,Table,42.84,0,2021
2021-12-28,Chair,40.5,0,2021
2021-12-28,Sofa,36.6,0,2021
2021-12-28,Cabinet,23.08,0,2021
2021-12-28,Bed,28.8,0,2021
2021-12-28,Desk,34.0,0,2021
2021-12-29,Table,34.65,0,2021
2021-12-29,Chair,40.5,0,2021
2021-12-29,Sofa,44.400000000000006,0,2021
2021-12-29,Cabinet,21.26,0,2021
2021-12-29,Bed,31.4,0,2021
2021-12-29,Desk,34.0,0,2021
2021-12-30,Table,26.46,0,2021
2021-12-30,Chair,21.0,0,2021
2021-12-30,Sofa,52.2,0,2021
2021-12-30,Cabinet,21.52,0,2021
2021-12-30,Bed,24.9,0,2021
2021-12-30,Desk,22.625,0,2021
2021-12-31,Table,29.19,0,2021
2021-12-31,Chair,66.5,0,2021
2021-12-31,Sofa,67.80000000000001,0,2021
2021-12-31,Cabinet,22.04,0,2021
2021-12-31,Bed,23.6,0,2021
2021-12-31,Desk,25.875,0,2021
2022-01-01,Table,24.205,1,2022
2022-01-01,Chair,23.5,1,2022
2022-01-01,Sofa,24.25,1,2022
2022-01-01,Cabinet,22.09,1,2022
2022-01-01,Bed,22.3,1,2022
2022-01-01,Desk,23.5,1,2022
2022-01-02,Table,23.575,1,2022
2022-01-02,Chair,26.5,1,2022
2022-01-02,Sofa,22.45,1,2022
2022-01-02,Cabinet,22.3,1,2022
2022-01-02,Bed,22.21,1,2022
2022-01-02,Desk,22.5625,1,2022
2022-01-03,Table,22.63,0,2022
2022-01-03,Chair,25.5,0,2022
2022-01-03,Sofa,24.4,0,2022
2022-01-03,Cabinet,22.1,0,2022
2022-01-03,Bed,22.18,0,2022
2022-01-03,Desk,22.375,0,2022
2022-01-04,Table,22.84,0,2022
2022-01-04,Chair,22.5,0,2022
2022-01-04,Sofa,24.7,0,2022
2022-01-04,Cabinet,22.08,0,2022
2022-01-04,Bed,22.18,0,2022
2022-01-04,Desk,22.125,0,2022
2022-01-05,Table,22.84,0,2022
2022-01-05,Chair,24.0,0,2022
2022-01-05,Sofa,22.3,0,2022
2022-01-05,Cabinet,22.12,0,2022
2022-01-05,Bed,22.08,0,2022
2022-01-05,Desk,22.125,0,2022
2022-01-06,Table,24.1,0,2022
2022-01-06,Chair,23.5,0,2022
2022-01-06,Sofa,23.2,0,2022
2022-01-06,Cabinet,22.06,0,2022
2022-01-06,Bed,22.12,0,2022
2022-01-06,Desk,22.5,0,2022
2022-01-07,Table,22.63,0,2022
2022-01-07,Chair,25.5,0,2022
2022-01-07,Sofa,23.2,0,2022
2022-01-07,Cabinet,22.08,0,2022
2022-01-07,Bed,22.04,0,2022
2022-01-07,Desk,22.25,0,2022
2022-01-08,Table,22.315,1,2022
2022-01-08,Chair,22.75,1,2022
2022-01-08,Sofa,23.8,1,2022
2022-01-08,Cabinet,22.3,1,2022
2022-01-08,Bed,22.15,1,2022
2022-01-08,Desk,22.9375,1,2022
2022-01-09,Table,22.63,1,2022
2022-01-09,Chair,22.0,1,2022
2022-01-09,Sofa,22.45,1,2022
2022-01-09,Cabinet,22.03,1,2022
2022-01-09,Bed,22.12,1,2022
2022-01-09,Desk,22.1875,1,2022
2022-01-10,Table,23.89,0,2022
2022-01-10,Chair,25.0,0,2022
2022-01-10,Sofa,23.2,0,2022
2022-01-10,Cabinet,22.02,0,2022
2022-01-10,Bed,22.0,0,2022
2022-01-10,Desk,23.125,0,2022
2022-01-11,Table,23.89,0,2022
2022-01-11,Chair,23.5,0,2022
2022-01-11,Sofa,24.1,0,2022
2022-01-11,Cabinet,22.12,0,2022
2022-01-11,Bed,22.2,0,2022
2022-01-11,Desk,22.5,0,2022
2022-01-12,Table,23.05,0,2022
2022-01-12,Chair,27.0,0,2022
2022-01-12,Sofa,22.0,0,2022
2022-01-12,Cabinet,22.18,0,2022
2022-01-12,Bed,22.12,0,2022
2022-01-12,Desk,22.875,0,2022
2022-01-13,Table,23.05,0,2022
2022-01-13,Chair,25.0,0,2022
2022-01-13,Sofa,22.6,0,2022
2022-01-13,Cabinet,22.0,0,2022
2022-01-13,Bed,22.06,0,2022
2022-01-13,Desk,23.0,0,2022
2022-01-14,Table,22.63,0,2022
2022-01-14,Chair,26.5,0,2022
2022-01-14,Sofa,24.4,0,2022
2022-01-14,Cabinet,22.08,0,2022
2022-01-14,Bed,22.2,0,2022
2022-01-14,Desk,22.25,0,2022
2022-01-15,Table,24.835,1,2022
2022-01-15,Chair,25.0,1,2022
2022-01-15,Sofa,25.15,1,2022
2022-01-15,Cabinet,22.24,1,2022
2022-01-15,Bed,22.3,1,2022
2022-01-15,Desk,22.75,1,2022
2022-01-16,Table,25.15,1,2022
2022-01-16,Chair,29.5,1,2022
2022-01-16,Sofa,26.05,1,2022
2022-01-16,Cabinet,22.06,1,2022
2022-01-16,Bed,22.03,1,2022
2022-01-16,Desk,22.5625,1,2022
2022-01-17,Table,23.26,0,2022
2022-01-17,Chair,24.0,0,2022
2022-01-17,Sofa,22.6,0,2022
2022-01-17,Cabinet,22.12,0,2022
2022-01-17,Bed,22.18,0,2022
2022-01-17,Desk,23.25,0,2022
2022-01-18,Table,23.05,0,2022
2022-01-18,Chair,22.0,0,2022
2022-01-18,Sofa,24.7,0,2022
2022-01-18,Cabinet,22.14,0,2022
2022-01-18,Bed,22.2,0,2022
2022-01-18,Desk,22.0,0,2022
2022-01-19,Table,22.63,0,2022
2022-01-19,Chair,27.0,0,2022
2022-01-19,Sofa,22.9,0,2022
2022-01-19,Cabinet,22.12,0,2022
2022-01-19,Bed,22.14,0,2022
2022-01-19,Desk,22.5,0,2022
2022-01-20,Table,22.0,0,2022
2022-01-20,Chair,22.5,0,2022
2022-01-20,Sofa,24.1,0,2022
2022-01-20,Cabinet,22.1,0,2022
2022-01-20,Bed,22.14,0,2022
2022-01-20,Desk,22.75,0,2022
2022-01-21,Table,24.1,0,2022
2022-01-21,Chair,23.5,0,2022
2022-01-21,Sofa,22.6,0,2022
2022-01-21,Cabinet,22.1,0,2022
2022-01-21,Bed,22.08,0,2022
2022-01-21,Desk,22.875,0,2022
2022-01-22,Table,22.315,1,2022
2022-01-22,Chair,22.75,1,2022
2022-01-22,Sofa,26.5,1,2022
2022-01-22,Cabinet,22.0,1,2022
2022-01-22,Bed,22.12,1,2022
2022-01-22,Desk,23.5,1,2022
2022-01-23,Table,24.835,1,2022
2022-01-23,Chair,29.5,1,2022
2022-01-23,Sofa,23.8,1,2022
2022-01-23,Cabinet,22.3,1,2022
2022-01-23,Bed,22.3,1,2022
2022-01-23,Desk,22.0,1,2022
2022-01-24,Table,23.05,0,2022
2022-01-24,Chair,25.0,0,2022
2022-01-24,Sofa,24.1,0,2022
2022-01-24,Cabinet,22.1,0,2022
2022-01-24,Bed,22.16,0,2022
2022-01-24,Desk,22.25,0,2022
2022-01-25,Table,23.47,0,2022
2022-01-25,Chair,25.0,0,2022
2022-01-25,Sofa,25.0,0,2022
2022-01-25,Cabinet,22.0,0,2022
2022-01-25,Bed,22.16,0,2022
2022-01-25,Desk,22.75,0,2022
2022-01-26,Table,22.42,0,2022
2022-01-26,Chair,26.0,0,2022
2022-01-26,Sofa,22.6,0,2022
2022-01-26,Cabinet,22.08,0,2022
2022-01-26,Bed,22.0,0,2022
2022-01-26,Desk,22.25,0,2022
2022-01-27,Table,22.21,0,2022
2022-01-27,Chair,25.0,0,2022
2022-01-27,Sofa,24.4,0,2022
2022-01-27,Cabinet,22.04,0,2022
2022-01-27,Bed,22.0,0,2022
2022-01-27,Desk,22.5,0,2022
2022-01-28,Table,22.42,0,2022
2022-01-28,Chair,26.0,0,2022
2022-01-28,Sofa,24.1,0,2022
2022-01-28,Cabinet,22.02,0,2022
2022-01-28,Bed,22.02,0,2022
2022-01-28,Desk,22.625,0,2022
2022-01-29,Table,24.205,1,2022
2022-01-29,Chair,26.5,1,2022
2022-01-29,Sofa,22.0,1,2022
2022-01-29,Cabinet,22.12,1,2022
2022-01-29,Bed,22.15,1,2022
2022-01-29,Desk,22.75,1,2022
2022-01-30,Table,25.15,1,2022
2022-01-30,Chair,28.75,1,2022
2022-01-30,Sofa,24.25,1,2022
2022-01-30,Cabinet,22.3,1,2022
2022-01-30,Bed,22.27,1,2022
2022-01-30,Desk,23.875,1,2022
2022-01-31,Table,23.89,0,2022
2022-01-31,Chair,22.0,0,2022
2022-01-31,Sofa,23.2,0,2022
2022-01-31,Cabinet,22.1,0,2022
2022-01-31,Bed,22.0,0,2022
2022-01-31,Desk,22.625,0,2022
2022-02-01,Table,23.05,0,2022
2022-02-01,Chair,23.0,0,2022
2022-02-01,Sofa,25.0,0,2022
2022-02-01,Cabinet,22.08,0,2022
2022-02-01,Bed,22.04,0,2022
2022-02-01,Desk,23.0,0,2022
2022-02-02,Table,22.84,0,2022
2022-02-02,Chair,27.0,0,2022
2022-02-02,Sofa,23.8,0,2022
2022-02-02,Cabinet,22.0,0,2022
2022-02-02,Bed,22.18,0,2022
2022-02-02,Desk,22.0,0,2022
2022-02-03,Table,23.47,0,2022
2022-02-03,Chair,23.0,0,2022
2022-02-03,Sofa,22.9,0,2022
2022-02-03,Cabinet,22.18,0,2022
2022-02-03,Bed,22.08,0,2022
2022-02-03,Desk,22.625,0,2022
2022-02-04,Table,22.63,0,2022
2022-02-04,Chair,25.0,0,2022
2022-02-04,Sofa,23.5,0,2022
2022-02-04,Cabinet,22.18,0,2022
2022-02-04,Bed,22.16,0,2022
2022-02-04,Desk,22.875,0,2022
2022-02-05,Table,23.26,1,2022
2022-02-05,Chair,22.0,1,2022
2022-02-05,Sofa,23.35,1,2022
2022-02-05,Cabinet,22.03,1,2022
2022-02-05,Bed,22.18,1,2022
2022-02-05,Desk,22.9375,1,2022
2022-02-06,Table,22.945,1,2022
2022-02-06,Chair,25.0,1,2022
2022-02-06,Sofa,26.5,1,2022
2022-02-06,Cabinet,22.3,1,2022
2022-02-06,Bed,22.24,1,2022
2022-02-06,Desk,23.5,1,2022
2022-02-07,Table,22.84,0,2022
2022-02-07,Chair,26.5,0,2022
2022-02-07,Sofa,23.5,0,2022
2022-02-07,Cabinet,22.08,0,2022
2022-02-07,Bed,22.02,0,2022
2022-02-07,Desk,23.125,0,2022
2022-02-08,Table,24.1,0,2022
2022-02-08,Chair,22.5,0,2022
2022-02-08,Sofa,24.1,0,2022
2022-02-08,Cabinet,22.04,0,2022
2022-02-08,Bed,22.04,0,2022
2022-02-08,Desk,22.75,0,2022
2022-02-09,Table,23.26,0,2022
2022-02-09,Chair,23.5,0,2022
2022-02-09,Sofa,22.3,0,2022
2022-02-09,Cabinet,22.0,0,2022
2022-02-09,Bed,22.08,0,2022
2022-02-09,Desk,22.125,0,2022
2022-02-10,Table,22.42,0,2022
2022-02-10,Chair,23.0,0,2022
2022-02-10,Sofa,24.1,0,2022
2022-02-10,Cabinet,22.1,0,2022
2022-02-10,Bed,22.06,0,2022
2022-02-10,Desk,23.125,0,2022
2022-02-11,Table,22.0,0,2022
2022-02-11,Chair,23.0,0,2022
2022-02-11,Sofa,24.1,0,2022
2022-02-11,Cabinet,22.2,0,2022
2022-02-11,Bed,22.06,0,2022
2022-02-11,Desk,23.25,0,2022
2022-02-12,Table,25.15,1,2022
2022-02-12,Chair,25.0,1,2022
2022-02-12,Sofa,26.5,1,2022
2022-02-12,Cabinet,22.24,1,2022
2022-02-12,Bed,22.15,1,2022
2022-02-12,Desk,22.375,1,2022
2022-02-13,Table,24.205,1,2022
2022-02-13,Chair,25.75,1,2022
2022-02-13,Sofa,25.15,1,2022
2022-02-13,Cabinet,22.12,1,2022
2022-02-13,Bed,22.0,1,2022
2022-02-13,Desk,22.9375,1,2022
2022-02-14,Table,23.26,0,2022
2022-02-14,Chair,23.5,0,2022
2022-02-14,Sofa,24.7,0,2022
2022-02-14,Cabinet,22.2,0,2022
2022-02-14,Bed,22.14,0,2022
2022-02-14,Desk,23.25,0,2022
2022-02-15,Table,22.0,0,2022
2022-02-15,Chair,22.5,0,2022
2022-02-15,Sofa,22.9,0,2022
2022-02-15,Cabinet,22.12,0,2022
2022-02-15,Bed,22.12,0,2022
2022-02-15,Desk,22.25,0,2022
2022-02-16,Table,22.63,0,2022
2022-02-16,Chair,25.5,0,2022
2022-02-16,Sofa,22.3,0,2022
2022-02-16,Cabinet,22.18,0,2022
2022-02-16,Bed,22.06,0,2022
2022-02-16,Desk,23.125,0,2022
2022-02-17,Table,24.1,0,2022
2022-02-17,Chair,24.0,0,2022
2022-02-17,Sofa,22.6,0,2022
2022-02-17,Cabinet,22.18,0,2022
2022-02-17,Bed,22.2,0,2022
2022-02-17,Desk,22.25,0,2022
2022-02-18,Table,23.89,0,2022
2022-02-18,Chair,26.5,0,2022
2022-02-18,Sofa,25.0,0,2022
2022-02-18,Cabinet,22.02,0,2022
2022-02-18,Bed,22.08,0,2022
2022-02-18,Desk,22.625,0,2022
2022-02-19,Table,22.945,1,2022
2022-02-19,Chair,23.5,1,2022
2022-02-19,Sofa,26.05,1,2022
2022-02-19,Cabinet,22.3,1,2022
2022-02-19,Bed,22.03,1,2022
2022-02-19,Desk,22.9375,1,2022
2022-02-20,Table,22.945,1,2022
2022-02-20,Chair,28.75,1,2022
2022-02-20,Sofa,22.9,1,2022
2022-02-20,Cabinet,22.06,1,2022
2022-02-20,Bed,22.0,1,2022
2022-02-20,Desk,23.875,1,2022
2022-02-21,Table,22.63,0,2022
2022-02-21,Chair,24.5,0,2022
2022-02-21,Sofa,22.0,0,2022
2022-02-21,Cabinet,22.06,0,2022
2022-02-21,Bed,22.0,0,2022
2022-02-21,Desk,22.125,0,2022
2022-02-22,Table,22.21,0,2022
2022-02-22,Chair,27.0,0,2022
2022-02-22,Sofa,22.9,0,2022
2022-02-22,Cabinet,22.2,0,2022
2022-02-22,Bed,22.06,0,2022
2022-02-22,Desk,22.875,0,2022
2022-02-23,Table,24.1,0,2022
2022-02-23,Chair,27.0,0,2022
2022-02-23,Sofa,24.1,0,2022
2022-02-23,Cabinet,22.04,0,2022
2022-02-23,Bed,22.08,0,2022
2022-02-23,Desk,22.5,0,2022
2022-02-24,Table,24.1,0,2022
2022-02-24,Chair,24.5,0,2022
2022-02-24,Sofa,22.9,0,2022
2022-02-24,Cabinet,22.08,0,2022
2022-02-24,Bed,22.16,0,2022
2022-02-24,Desk,22.5,0,2022
2022-02-25,Table,23.26,0,2022
2022-02-25,Chair,27.0,0,2022
2022-02-25,Sofa,22.6,0,2022
2022-02-25,Cabinet,22.0,0,2022
2022-02-25,Bed,22.08,0,2022
2022-02-25,Desk,22.0,0,2022
2022-02-26,Table,23.575,1,2022
2022-02-26,Chair,26.5,1,2022
2022-02-26,Sofa,26.5,1,2022
2022-02-26,Cabinet,22.27,1,2022
2022-02-26,Bed,22.21,1,2022
2022-02-26,Desk,22.75,1,2022
2022-02-27,Table,22.945,1,2022
2022-02-27,Chair,23.5,1,2022
2022-02-27,Sofa,25.6,1,2022
2022-02-27,Cabinet,22.3,1,2022
2022-02-27,Bed,22.03,1,2022
2022-02-27,Desk,23.875,1,2022
2022-02-28,Table,23.89,0,2022
2022-02-28,Chair,23.0,0,2022
2022-02-28,Sofa,23.8,0,2022
2022-02-28,Cabinet,22.08,0,2022
2022-02-28,Bed,22.02,0,2022
2022-02-28,Desk,22.625,0,2022
2022-03-01,Table,25.78,0,2022
2022-03-01,Chair,23.0,0,2022
2022-03-01,Sofa,25.6,0,2022
2022-03-01,Cabinet,22.04,0,2022
2022-03-01,Bed,23.2,0,2022
2022-03-01,Desk,22.5,0,2022
2022-03-02,Table,22.42,0,2022
2022-03-02,Chair,28.0,0,2022
2022-03-02,Sofa,25.6,0,2022
2022-03-02,Cabinet,22.2,0,2022
2022-03-02,Bed,23.4,0,2022
2022-03-02,Desk,24.0,0,2022
2022-03-03,Table,22.42,0,2022
2022-03-03,Chair,24.0,0,2022
2022-03-03,Sofa,26.8,0,2022
2022-03-03,Cabinet,22.4,0,2022
2022-03-03,Bed,23.4,0,2022
2022-03-03,Desk,24.25,0,2022
2022-03-04,Table,22.42,0,2022
2022-03-04,Chair,25.0,0,2022
2022-03-04,Sofa,23.2,0,2022
2022-03-04,Cabinet,22.36,0,2022
2022-03-04,Bed,23.6,0,2022
2022-03-04,Desk,22.5,0,2022
2022-03-05,Table,24.52,1,2022
2022-03-05,Chair,25.0,1,2022
2022-03-05,Sofa,22.9,1,2022
2022-03-05,Cabinet,22.12,1,2022
2022-03-05,Bed,22.6,1,2022
2022-03-05,Desk,22.0,1,2022
2022-03-06,Table,23.89,1,2022
2022-03-06,Chair,22.0,1,2022
2022-03-06,Sofa,23.8,1,2022
2022-03-06,Cabinet,22.36,1,2022
2022-03-06,Bed,24.7,1,2022
2022-03-06,Desk,23.875,1,2022
2022-03-07,Table,26.2,0,2022
2022-03-07,Chair,23.0,0,2022
2022-03-07,Sofa,25.0,0,2022
2022-03-07,Cabinet,22.12,0,2022
2022-03-07,Bed,22.2,0,2022
2022-03-07,Desk,22.5,0,2022
2022-03-08,Table,23.68,0,2022
2022-03-08,Chair,26.0,0,2022
2022-03-08,Sofa,27.4,0,2022
2022-03-08,Cabinet,22.4,0,2022
2022-03-08,Bed,23.4,0,2022
2022-03-08,Desk,22.5,0,2022
2022-03-09,Table,23.68,0,2022
2022-03-09,Chair,32.0,0,2022
2022-03-09,Sofa,23.8,0,2022
2022-03-09,Cabinet,22.08,0,2022
2022-03-09,Bed,23.4,0,2022
2022-03-09,Desk,22.0,0,2022
2022-03-10,Table,23.26,0,2022
2022-03-10,Chair,32.0,0,2022
2022-03-10,Sofa,26.8,0,2022
2022-03-10,Cabinet,22.32,0,2022
2022-03-10,Bed,23.2,0,2022
2022-03-10,Desk,23.0,0,2022
2022-03-11,Table,26.2,0,2022
2022-03-11,Chair,25.0,0,2022
2022-03-11,Sofa,25.6,0,2022
2022-03-11,Cabinet,22.32,0,2022
2022-03-11,Bed,22.8,0,2022
2022-03-11,Desk,23.75,0,2022
2022-03-12,Table,24.52,1,2022
2022-03-12,Chair,23.5,1,2022
2022-03-12,Sofa,24.7,1,2022
2022-03-12,Cabinet,22.48,1,2022
2022-03-12,Bed,23.5,1,2022
2022-03-12,Desk,25.75,1,2022
2022-03-13,Table,27.67,1,2022
2022-03-13,Chair,31.0,1,2022
2022-03-13,Sofa,27.4,1,2022
2022-03-13,Cabinet,22.36,1,2022
2022-03-13,Bed,22.9,1,2022
2022-03-13,Desk,24.625,1,2022
2022-03-14,Table,25.36,0,2022
2022-03-14,Chair,30.0,0,2022
2022-03-14,Sofa,24.4,0,2022
2022-03-14,Cabinet,22.04,0,2022
2022-03-14,Bed,22.8,0,2022
2022-03-14,Desk,22.5,0,2022
2022-03-15,Table,25.78,0,2022
2022-03-15,Chair,22.0,0,2022
2022-03-15,Sofa,22.6,0,2022
2022-03-15,Cabinet,22.2,0,2022
2022-03-15,Bed,22.6,0,2022
2022-03-15,Desk,23.5,0,2022
2022-03-16,Table,24.1,0,2022
2022-03-16,Chair,27.0,0,2022
2022-03-16,Sofa,22.6,0,2022
2022-03-16,Cabinet,22.24,0,2022
2022-03-16,Bed,24.0,0,2022
2022-03-16,Desk,22.0,0,2022
2022-03-17,Table,22.84,0,2022
2022-03-17,Chair,28.0,0,2022
2022-03-17,Sofa,26.2,0,2022
2022-03-17,Cabinet,22.32,0,2022
2022-03-17,Bed,22.0,0,2022
2022-03-17,Desk,23.25,0,2022
2022-03-18,Table,22.84,0,2022
2022-03-18,Chair,26.0,0,2022
2022-03-18,Sofa,24.4,0,2022
2022-03-18,Cabinet,22.04,0,2022
2022-03-18,Bed,23.2,0,2022
2022-03-18,Desk,24.5,0,2022
2022-03-19,Table,24.52,1,2022
2022-03-19,Chair,37.0,1,2022
2022-03-19,Sofa,30.1,1,2022
2022-03-19,Cabinet,22.54,1,2022
2022-03-19,Bed,22.3,1,2022
2022-03-19,Desk,22.375,1,2022
2022-03-20,Table,23.89,1,2022
2022-03-20,Chair,29.5,1,2022
2022-03-20,Sofa,22.9,1,2022
2022-03-20,Cabinet,22.54,1,2022
2022-03-20,Bed,24.1,1,2022
2022-03-20,Desk,25.0,1,2022
2022-03-21,Table,22.0,0,2022
2022-03-21,Chair,27.0,0,2022
2022-03-21,Sofa,25.6,0,2022
2022-03-21,Cabinet,22.36,0,2022
2022-03-21,Bed,22.4,0,2022
2022-03-21,Desk,23.75,0,2022
2022-03-22,Table,24.1,0,2022
2022-03-22,Chair,28.0,0,2022
2022-03-22,Sofa,22.6,0,2022
2022-03-22,Cabinet,22.2,0,2022
2022-03-22,Bed,24.0,0,2022
2022-03-22,Desk,22.75,0,2022
2022-03-23,Table,22.0,0,2022
2022-03-23,Chair,32.0,0,2022
2022-03-23,Sofa,26.2,0,2022
2022-03-23,Cabinet,22.28,0,2022
2022-03-23,Bed,23.0,0,2022
2022-03-23,Desk,22.0,0,2022
2022-03-24,Table,24.94,0,2022
2022-03-24,Chair,22.0,0,2022
2022-03-24,Sofa,26.8,0,2022
2022-03-24,Cabinet,22.0,0,2022
2022-03-24,Bed,22.8,0,2022
2022-03-24,Desk,24.0,0,2022
2022-03-25,Table,24.94,0,2022
2022-03-25,Chair,23.0,0,2022
2022-03-25,Sofa,24.4,0,2022
2022-03-25,Cabinet,22.24,0,2022
2022-03-25,Bed,22.2,0,2022
2022-03-25,Desk,23.0,0,2022
